Churn,account_Contract_month-to-month,customer_tenure,internet_Service_fiber_optic,account_Payment_electronic_check,account_Contract_two_year,account_Charges_Total
0,0,56,1,1,0,5253.95
0,1,9,1,1,0,597.9
0,0,12,1,1,0,1184.0
1,1,51,1,1,0,4913.3
0,0,33,0,0,0,800.3
1,1,1,0,0,0,50.45
0,0,70,0,0,1,1328.35
0,1,1,0,1,0,47.95
1,1,32,1,1,0,2931.0
0,0,39,0,0,0,1700.9
0,0,45,0,0,1,1138.8
1,1,19,0,0,0,1046.5
0,0,30,1,0,0,2638.1
0,1,7,0,0,0,168.65
0,0,59,0,0,1,4519.5
1,1,1,0,0,0,20.2
0,1,1,1,0,0,70.6
0,0,72,1,0,1,7982.5
0,0,67,0,1,1,5229.45
0,0,47,0,1,1,3522.65
0,1,4,0,1,0,249.4
0,1,24,1,1,0,2494.65
0,0,9,0,0,0,463.6
0,0,7,0,0,1,144.15
0,0,65,0,0,1,3921.1
0,1,14,0,1,0,299.3
0,0,35,0,0,0,1930.9
0,0,26,0,0,0,1023.75
0,1,7,1,1,0,525.0
1,0,43,1,1,0,4533.9
0,0,37,0,0,0,785.75
0,0,23,0,0,0,947.4
0,1,50,1,0,0,3557.7
1,1,1,0,0,0,19.65
0,0,27,1,0,0,2964.0
0,0,58,0,0,0,4299.2
0,0,12,0,0,0,314.95
0,0,72,0,0,1,5682.25
1,1,14,1,1,0,1180.95
1,1,10,1,1,0,914.3
0,0,72,0,0,1,4811.6
0,1,9,0,1,0,484.05
0,0,45,0,0,1,3618.7
0,0,64,0,0,1,1225.65
1,1,2,0,1,0,90.35
0,0,64,1,0,0,5017.7
0,1,39,0,0,0,1597.05
0,1,1,0,1,0,45.0
1,1,7,1,1,0,660.9
0,0,58,0,0,1,1423.85
1,1,4,1,0,0,306.6
1,1,3,0,0,0,151.3
1,1,1,1,1,0,74.35
0,0,72,0,0,1,6309.65
1,1,43,1,1,0,4388.4
1,1,1,1,1,0,69.6
0,0,68,1,1,0,6754.35
0,1,38,1,0,0,3956.7
0,0,55,0,0,1,1079.05
1,1,1,1,1,0,71.65
1,1,8,1,1,0,764.95
0,0,33,0,1,0,1952.8
0,1,57,1,1,0,5611.7
1,1,42,1,0,0,3384.0
0,1,15,0,0,0,284.3
0,0,8,0,0,1,174.65
0,1,4,0,1,0,245.15
0,0,62,0,0,1,5193.2
1,1,25,1,1,0,2448.75
0,1,1,0,0,0,19.45
0,0,68,0,0,0,1193.55
1,1,34,1,1,0,3480.0
0,0,72,1,0,1,6185.15
1,1,21,0,0,0,1236.15
0,1,55,0,1,0,3131.8
0,1,42,0,0,0,3058.3
0,0,67,1,0,0,6733.15
0,0,41,0,0,1,835.15
0,1,26,1,0,0,2208.75
0,1,4,0,1,0,250.1
0,0,66,0,0,1,4136.4
0,1,15,0,1,0,394.85
0,0,63,1,0,0,5817.0
0,0,59,1,0,0,4903.15
0,0,25,0,1,0,1423.15
0,1,4,0,0,0,93.4
1,1,2,1,1,0,167.3
0,0,69,0,0,1,6322.1
1,1,5,1,1,0,449.75
0,0,66,0,0,1,5196.1
1,1,6,1,0,0,477.55
0,0,28,1,0,0,2568.15
0,1,57,1,0,0,5567.45
1,1,22,1,0,0,2317.1
0,0,49,0,0,0,1032.05
0,0,65,1,0,0,6767.1
1,1,2,1,1,0,189.2
0,0,42,0,0,1,3373.4
0,0,61,0,0,1,1305.95
1,1,26,1,1,0,2070.6
0,1,10,0,0,0,198.6
0,0,67,0,0,1,1790.35
1,1,10,1,1,0,990.9
1,1,4,1,1,0,318.9
1,1,66,1,0,0,5224.35
0,1,1,0,1,0,50.05
1,1,2,0,0,0,113.55
0,0,37,0,0,1,861.85
0,1,35,0,1,0,1434.6
0,0,72,1,0,1,8405.0
0,1,8,0,0,0,369.3
0,1,19,1,0,0,1495.1
0,1,20,0,0,0,356.15
0,0,38,0,1,0,914.4
0,0,57,0,0,1,1094.35
0,0,38,1,0,1,3616.25
0,0,67,1,0,1,6885.75
0,1,22,0,0,0,1253.15
0,1,57,1,1,0,5497.05
0,0,72,0,1,1,5237.4
0,0,70,0,0,0,5528.9
1,1,1,1,1,0,73.65
0,1,13,0,0,0,842.25
0,0,62,1,0,1,7159.05
1,1,5,1,1,0,461.7
1,1,5,1,0,0,318.5
0,1,31,1,1,0,2227.8
0,1,18,1,0,0,1411.65
0,1,64,1,0,0,7111.3
0,1,42,0,1,0,2421.75
0,0,30,1,0,0,2820.65
1,1,19,1,0,0,1424.5
0,1,65,0,0,0,3673.15
0,0,18,0,0,0,401.85
1,1,13,1,1,0,1308.1
0,0,41,0,0,0,806.95
0,0,54,0,0,1,3246.45
0,0,32,0,0,0,707.5
0,0,72,1,0,1,8332.15
0,0,59,0,0,1,1147.85
1,0,25,0,0,1,692.1
1,1,15,1,0,0,1345.55
1,1,14,1,1,0,1025.95
0,0,52,0,0,1,1345.85
0,1,61,1,1,0,6300.15
0,0,54,0,0,1,1102.4
0,1,8,1,1,0,632.2
0,1,3,0,1,0,206.15
0,1,14,1,0,0,1112.3
0,0,72,0,0,1,1521.2
0,1,35,1,0,0,3403.4
0,1,66,0,1,0,4264.6
0,0,48,0,0,0,3420.5
0,1,48,1,1,0,5068.05
1,0,21,0,0,0,1625.0
0,0,1,0,0,1,20.45
0,0,67,1,0,0,7388.45
0,1,1,0,0,0,19.8
1,0,7,0,1,0,331.3
0,1,17,1,0,0,1612.2
0,0,40,1,0,0,4178.65
1,1,24,1,0,0,2165.05
0,0,69,1,0,0,7317.1
0,0,72,1,0,1,6141.65
0,1,1,0,0,0,19.5
0,0,36,0,0,0,1893.5
0,0,47,0,0,1,2768.65
0,1,16,0,0,0,294.9
0,0,17,0,0,0,351.55
0,0,38,0,0,1,746.05
1,1,1,1,1,0,79.1
1,0,72,0,0,1,6440.25
0,1,50,0,0,0,1782.4
0,1,8,1,1,0,535.55
0,0,67,0,0,1,3260.1
0,0,38,0,0,0,749.35
0,0,70,0,0,1,4523.25
0,1,41,0,0,0,3090.65
0,0,59,1,0,1,6555.2
0,0,64,0,0,0,1642.75
1,1,3,1,1,0,264.8
0,0,22,0,0,0,548.8
0,0,70,0,0,0,4551.5
0,0,43,1,0,0,3921.3
1,1,5,0,0,0,249.95
1,1,1,1,1,0,86.6
0,1,1,0,0,0,19.55
0,0,72,1,0,1,8399.15
0,0,18,0,0,1,454.65
0,0,38,0,1,0,2802.3
1,1,49,1,1,0,4783.5
0,0,2,0,0,0,31.9
0,0,12,0,0,1,313.0
1,1,15,0,1,0,679.55
0,1,3,1,0,0,232.5
0,0,71,0,0,1,4492.9
0,1,1,0,1,0,20.7
1,1,34,1,1,0,3217.55
0,1,6,1,1,0,512.25
1,1,51,1,1,0,4146.05
0,1,26,0,1,0,1652.4
1,1,49,0,0,0,2934.3
1,1,24,1,1,0,2542.45
0,0,69,0,0,1,4176.7
0,0,56,0,0,1,1424.2
1,0,44,0,0,0,2375.4
0,0,47,1,1,0,3650.35
0,0,72,1,0,1,8277.05
0,1,18,1,1,0,1221.65
0,0,51,0,0,1,3901.25
1,0,66,0,0,1,5154.6
0,1,46,1,1,0,4391.25
0,0,9,0,0,0,163.7
1,0,69,1,0,0,7220.35
1,1,47,1,1,0,4871.05
1,1,12,1,1,0,927.35
0,0,72,1,0,1,6954.15
1,1,4,0,1,0,299.7
1,1,2,1,0,0,165.0
1,1,1,1,1,0,71.65
0,1,42,0,0,0,1626.05
0,0,69,0,0,1,5601.4
0,1,14,0,1,0,771.95
0,0,66,1,0,0,6130.95
0,1,57,1,1,0,4018.35
0,1,14,0,1,0,672.7
1,1,4,0,1,0,118.5
1,0,60,1,1,0,6441.4
0,0,16,1,0,0,1264.2
0,1,2,0,0,0,101.65
0,1,64,0,0,0,4869.35
0,0,71,1,1,1,7159.7
0,1,3,0,0,0,148.05
0,0,72,0,0,1,6096.45
0,1,26,0,0,0,1800.05
1,1,1,0,1,0,30.2
0,0,52,0,1,0,2790.65
0,0,72,1,0,1,8164.1
0,0,36,0,0,1,3379.25
0,1,46,0,1,0,2062.15
0,0,51,0,0,0,2356.75
0,1,4,0,1,0,118.4
1,1,3,1,0,0,209.1
0,1,56,1,0,0,5916.95
1,1,16,0,1,0,1023.9
0,0,44,1,0,0,3974.15
0,0,29,0,1,0,1696.2
0,1,29,0,0,0,654.85
1,1,22,1,0,0,1692.6
0,1,1,1,1,0,74.0
0,0,29,0,0,0,1958.45
0,0,68,0,0,1,6161.9
0,1,34,1,1,0,2425.4
0,1,1,0,0,0,51.25
1,1,37,1,1,0,2841.55
1,1,7,1,0,0,527.9
0,0,51,0,0,1,1042.65
0,1,52,1,0,0,4331.4
0,1,1,0,1,0,44.8
0,1,21,0,0,0,1011.5
0,0,70,1,1,1,7689.8
0,0,69,1,0,0,6055.55
1,1,42,1,1,0,4186.3
0,1,33,1,1,0,3320.6
0,1,1,0,0,0,44.9
0,0,59,0,0,1,1188.25
0,1,2,0,0,0,62.0
0,1,4,1,0,0,319.6
1,1,31,1,1,0,2995.45
0,0,61,1,0,0,6518.35
0,0,42,0,0,0,839.4
1,1,13,0,1,0,347.25
0,1,1,0,1,0,44.0
1,1,5,0,0,0,223.45
0,0,71,0,0,1,5574.35
0,1,27,1,0,0,1793.25
0,0,57,0,0,1,1123.15
0,0,37,0,0,1,1316.9
0,1,41,1,1,0,3089.1
0,1,26,0,0,0,2078.55
0,1,10,1,1,0,858.6
0,1,31,0,0,0,1825.5
0,1,10,0,0,0,568.85
0,1,14,0,0,0,668.85
0,1,9,0,0,0,184.1
0,0,72,0,0,1,1778.7
0,0,42,0,0,0,2882.25
0,1,2,0,0,0,41.85
1,1,25,1,1,0,2196.15
0,1,5,1,1,0,424.75
1,1,1,1,1,0,78.95
1,1,5,0,0,0,219.0
0,1,46,0,0,0,1620.25
0,0,57,0,0,0,2258.25
0,0,21,0,0,0,429.55
0,1,4,0,0,0,101.9
0,0,65,0,0,1,1319.95
0,0,19,0,0,0,357.7
0,1,1,0,0,0,20.05
1,1,51,1,0,0,4750.95
0,0,72,0,0,1,1874.3
0,0,70,0,0,1,1378.75
0,1,28,1,0,0,2433.5
0,0,71,1,1,0,6585.2
0,0,5,0,0,0,85.1
1,1,4,1,1,0,303.15
0,1,69,1,0,0,6382.0
0,0,57,0,0,1,1167.6
0,1,68,0,1,0,3085.35
0,1,1,0,0,0,49.8
0,0,71,0,1,0,4982.5
1,1,44,1,1,0,4398.15
0,0,27,0,0,0,583.3
0,0,71,0,0,1,5564.85
0,0,63,1,0,0,6311.2
1,1,17,0,0,0,1093.1
0,0,72,0,0,1,1797.1
1,1,9,0,0,0,403.35
0,1,1,1,1,0,74.3
1,1,1,1,1,0,90.6
0,0,65,1,0,1,6725.5
0,0,52,0,0,0,3410.6
0,1,9,1,1,0,708.2
1,1,1,0,1,0,39.65
0,0,21,0,0,0,350.1
0,0,63,0,0,1,1574.5
1,1,6,1,1,0,521.3
0,1,25,0,0,0,532.1
0,0,66,0,0,1,3177.25
0,1,44,1,0,0,4063.0
0,0,60,0,0,0,4801.1
1,1,18,1,0,0,1776.95
0,1,60,1,1,0,5985.75
1,1,11,0,0,0,245.2
0,0,59,0,0,0,3645.5
0,1,12,0,0,0,593.05
0,0,8,0,0,1,564.35
0,1,28,0,0,0,790.7
0,1,12,1,1,0,966.55
0,1,30,1,1,0,3242.5
1,1,12,1,0,0,1029.75
0,1,2,0,0,0,103.7
1,1,3,0,0,0,159.15
0,1,41,0,1,0,1677.85
0,0,55,0,0,1,1388.0
1,1,8,1,1,0,585.95
1,0,72,1,1,1,7372.65
0,0,72,1,0,1,7325.1
0,0,30,1,1,0,2538.05
0,1,25,0,0,0,546.85
1,1,1,1,1,0,75.1
0,1,46,1,1,0,4863.85
1,1,32,1,0,0,3204.65
0,1,31,1,1,0,2429.1
0,0,68,0,0,1,3794.5
0,0,58,1,0,1,6393.65
0,0,70,0,0,0,4113.15
1,1,1,1,0,0,80.05
0,0,48,0,0,0,3887.85
0,0,72,1,0,1,8065.65
1,1,3,0,0,0,168.15
1,1,2,1,1,0,141.45
1,1,8,1,1,0,668.4
0,0,63,0,0,1,1298.7
1,1,35,1,0,0,3653.35
1,1,13,1,0,0,1162.85
0,0,30,0,1,0,1985.15
0,1,60,0,0,0,3582.4
0,1,33,1,1,0,2964.05
1,0,54,1,0,0,5763.3
0,0,67,1,1,0,7281.6
0,1,25,0,0,0,1837.7
0,0,72,1,0,1,8012.75
1,1,18,1,1,0,1451.9
0,0,63,0,0,1,1237.65
0,0,39,0,0,1,903.8
0,0,33,0,0,1,689.75
0,0,48,0,0,0,1004.5
1,1,10,1,1,0,830.85
0,0,10,0,0,0,475.7
0,1,45,1,0,0,3713.95
1,1,28,1,1,0,2979.5
0,0,64,1,0,1,7334.05
1,0,48,0,0,0,2896.4
0,0,68,1,0,1,6297.65
0,1,6,1,0,0,401.3
0,0,29,0,0,0,529.5
0,0,39,0,0,1,987.95
0,1,20,1,1,0,1745.2
1,1,3,0,1,0,169.05
0,1,52,0,1,0,3043.7
0,0,71,1,1,1,8564.75
0,0,41,0,0,0,3320.75
0,0,69,0,0,1,2779.5
0,0,68,1,0,1,5746.75
0,0,20,0,0,0,1055.9
1,1,7,1,1,0,700.85
0,0,35,0,0,0,754.0
0,0,17,0,0,0,329.75
0,1,1,0,0,0,49.55
0,1,7,0,0,0,313.45
0,0,62,1,0,0,7133.45
0,1,1,0,0,0,25.0
0,0,44,0,0,1,868.1
0,0,39,0,0,0,1309.15
1,1,12,0,0,0,309.1
0,0,72,1,0,1,7711.45
0,0,47,0,0,0,951.55
0,1,15,1,1,0,1669.4
0,1,2,0,1,0,108.65
0,1,54,0,0,0,1364.75
0,0,69,1,0,0,6744.2
0,0,72,0,0,1,4566.5
0,0,21,0,0,1,435.25
0,0,3,0,0,0,52.05
0,0,46,1,0,0,4664.2
0,1,34,1,0,0,2427.35
1,1,31,1,1,0,3019.5
0,0,72,1,0,1,7919.8
0,0,37,0,0,1,784.25
0,0,60,0,0,1,1161.75
1,1,44,0,1,0,1359.7
0,0,62,1,0,0,7053.35
1,1,25,1,1,0,2187.55
0,0,42,0,0,1,867.3
0,0,25,1,0,1,2513.5
0,1,18,0,0,0,1082.8
1,1,9,1,1,0,803.3
0,0,68,0,0,0,5233.25
1,1,1,1,0,0,84.6
1,1,47,1,1,0,5127.95
0,1,12,0,0,0,255.35
1,1,2,1,0,0,152.7
0,1,15,0,0,0,340.85
1,1,1,1,1,0,78.65
1,0,51,1,1,0,4837.6
0,0,63,0,0,1,1573.05
0,0,32,1,0,0,3131.55
1,1,29,1,0,0,2933.2
0,1,1,0,0,0,44.95
0,0,41,1,0,0,4162.05
0,0,50,0,0,1,970.85
0,0,56,0,1,0,1261.7
0,0,57,1,1,0,5535.8
0,1,3,0,0,0,157.55
0,1,22,0,1,0,469.85
0,0,36,0,0,1,930.95
0,0,22,0,0,0,452.35
0,0,70,0,0,1,1303.5
0,1,14,0,1,0,765.45
0,0,18,0,0,0,411.25
0,0,23,0,0,0,1756.6
1,1,7,1,1,0,646.85
0,1,1,0,0,0,20.15
0,0,71,1,0,1,8310.55
1,1,4,0,0,0,235.1
0,0,64,1,1,0,6688.1
0,1,35,0,1,0,2096.1
0,1,11,1,0,0,851.8
0,0,27,1,0,0,2673.45
0,0,64,1,1,1,6823.4
0,0,71,1,1,1,8477.6
0,0,1,0,0,0,74.1
1,1,34,1,0,0,2718.3
0,0,69,0,0,1,4577.9
0,1,9,1,1,0,651.5
0,1,1,0,1,0,18.85
1,1,1,0,1,0,50.35
0,1,21,0,0,0,1393.6
0,1,13,0,1,0,764.55
0,1,7,1,0,0,488.65
1,1,3,0,1,0,58.9
0,0,57,0,1,0,3035.8
1,1,11,1,0,0,1047.7
0,0,19,0,0,1,387.7
0,0,72,1,0,0,7629.85
0,0,45,0,0,1,3858.05
0,0,60,0,0,1,2907.55
0,1,42,1,1,0,3313.4
0,1,48,0,0,0,2108.35
0,0,55,0,0,1,3617.1
1,1,1,1,1,0,79.55
1,1,6,1,0,0,536.4
1,1,9,0,0,0,185.6
0,1,9,0,1,0,359.4
1,1,5,0,1,0,237.25
0,0,43,0,1,1,3460.3
0,1,7,0,0,0,152.95
0,0,71,1,0,1,7209.0
0,1,32,1,0,0,2570.0
0,0,8,0,0,1,161.65
0,0,72,1,1,1,7840.6
1,0,12,0,0,0,872.65
0,0,51,1,0,0,5680.9
1,1,39,0,0,0,1880.85
0,1,3,0,0,0,53.05
0,0,26,1,0,0,2018.1
0,1,35,0,0,0,739.9
0,1,27,0,0,0,537.35
1,1,3,0,1,0,191.35
0,1,2,1,0,0,162.55
1,1,18,1,0,0,1597.25
0,0,26,0,1,0,1581.95
0,1,65,1,0,0,7227.45
0,1,41,1,1,0,3645.75
1,0,67,1,0,1,7752.3
0,1,22,1,1,0,1885.15
0,0,64,0,0,0,4068.0
1,1,27,0,0,0,805.1
1,1,3,1,1,0,291.9
1,1,1,0,0,0,50.55
0,1,65,1,1,0,6126.15
0,1,24,1,1,0,2283.15
0,0,51,0,0,0,2928.5
1,1,13,1,1,0,1233.65
1,1,61,0,0,0,1182.55
0,0,72,0,0,1,5763.15
0,0,69,0,1,0,1763.55
0,0,44,0,0,0,926.0
0,0,70,0,0,0,1856.4
0,0,40,0,0,1,777.35
0,0,61,0,0,1,4729.3
0,1,23,0,0,0,1406.0
0,0,72,1,0,1,7881.2
0,0,62,0,1,1,5215.25
0,1,50,0,0,0,2021.35
0,0,64,1,1,1,6538.45
0,1,47,1,0,0,4669.2
1,1,54,1,1,0,6014.85
0,0,47,0,0,1,873.4
0,0,58,0,0,1,1212.25
0,0,34,0,0,0,2753.8
0,0,60,0,0,1,1505.05
0,1,12,0,0,0,740.55
1,1,68,1,1,0,7299.65
0,0,64,0,0,1,4447.75
0,1,22,0,0,0,493.4
0,1,11,1,1,0,999.9
0,1,15,1,1,0,1415.0
1,1,5,1,0,0,389.6
0,1,14,0,0,0,664.4
0,1,23,0,1,0,1249.25
1,0,50,1,1,0,5610.7
0,1,2,0,0,0,50.6
1,1,17,1,1,0,1451.6
0,0,59,0,0,1,3116.15
0,1,1,0,1,0,19.75
1,1,15,0,0,0,899.8
0,0,61,0,1,0,4914.8
0,1,1,0,0,0,53.55
0,0,10,0,0,1,225.55
0,0,69,0,0,1,5555.3
0,1,35,1,1,0,2419.0
0,0,48,0,1,0,3094.65
0,0,72,0,0,1,5750.0
0,0,62,1,1,0,6001.45
0,1,40,0,1,0,2092.9
1,1,1,0,0,0,45.7
0,1,16,1,0,0,1391.15
0,1,1,0,0,0,20.3
1,1,1,1,0,0,85.45
0,0,72,1,1,1,8093.15
0,0,44,0,0,0,2603.95
0,0,59,1,1,1,5655.45
0,1,18,1,0,0,1806.35
0,1,23,1,0,0,2249.1
1,1,7,1,1,0,676.7
0,0,51,1,0,0,4267.15
0,0,64,0,0,1,1274.05
0,0,69,0,0,1,5878.9
1,1,1,0,0,0,24.45
0,1,2,0,1,0,37.2
0,1,35,1,1,0,3756.45
0,0,26,1,0,0,2034.25
0,0,26,0,0,0,1190.5
1,0,49,1,0,0,4941.8
0,0,68,0,0,1,5515.8
0,1,44,1,0,0,2958.95
0,1,29,0,0,0,601.6
0,1,24,0,1,0,1319.85
0,1,14,0,0,0,372.45
0,0,56,0,0,0,3019.7
0,0,6,0,0,1,116.85
0,0,6,0,0,1,493.4
0,0,71,0,0,1,1753.0
0,0,43,1,0,0,4451.85
1,1,41,1,0,0,4594.95
0,1,15,0,1,0,736.8
0,1,22,1,0,0,1821.95
0,1,44,1,1,0,4495.65
0,1,12,0,0,0,827.05
0,0,52,0,0,0,1012.4
1,1,17,1,0,0,1454.15
1,1,41,0,0,0,3326.2
1,1,10,1,1,0,973.25
1,1,26,1,1,0,2361.8
0,0,53,0,0,1,1146.05
1,1,1,0,1,0,19.45
0,0,50,1,0,1,3533.6
0,0,24,0,0,1,587.4
0,1,38,0,0,0,781.25
1,1,14,1,1,0,1139.2
1,1,24,1,1,0,2264.05
1,1,19,1,0,0,1777.9
1,1,7,1,0,0,496.9
0,0,42,0,0,1,3571.6
0,0,63,0,0,0,4786.15
0,0,56,0,0,0,2959.8
1,1,13,0,1,0,706.85
0,0,37,0,1,0,2443.3
0,1,18,1,1,0,1443.65
0,0,44,0,1,0,2774.55
1,1,7,0,0,0,450.8
0,1,1,0,0,0,44.0
0,0,69,0,0,1,4059.85
0,0,55,1,0,1,4805.3
1,1,14,1,1,0,1531.4
1,1,1,1,1,0,94.4
0,0,47,0,0,1,4318.35
0,0,72,0,1,1,6083.1
1,1,1,0,1,0,24.6
0,0,16,0,0,1,284.35
0,0,65,0,0,1,5215.1
0,0,18,0,0,0,424.5
1,1,4,1,1,0,292.8
0,0,45,1,0,0,4459.8
0,0,21,0,0,1,770.4
1,1,2,1,1,0,151.65
0,0,72,1,0,1,8124.2
1,1,6,0,1,0,305.1
0,0,72,0,0,1,4754.3
0,1,1,0,0,0,45.6
1,1,1,1,1,0,76.45
1,0,52,1,0,0,5916.45
1,1,5,1,1,0,413.65
0,0,48,0,0,1,935.9
0,0,67,0,0,0,5064.45
1,1,29,1,1,0,2653.65
0,0,65,0,0,0,4309.55
1,0,17,1,0,0,1704.95
0,1,11,0,0,0,246.3
0,0,52,0,0,1,1078.75
0,0,71,1,0,1,8166.8
1,1,34,0,1,0,2274.9
0,1,3,0,0,0,189.1
1,1,3,0,0,0,169.45
0,1,10,1,0,0,735.5
1,1,4,1,1,0,308.7
0,1,15,1,0,0,1130.0
0,1,3,0,0,0,86.35
0,1,52,1,1,0,5647.95
0,1,21,1,0,0,2025.1
0,0,68,0,0,1,4326.25
0,1,39,1,1,0,3413.25
0,1,46,0,1,0,2007.85
1,1,1,1,1,0,85.0
1,1,13,1,0,0,896.75
0,0,72,0,0,1,3139.8
1,1,38,1,0,0,2869.85
0,0,64,0,0,0,4480.7
0,1,13,1,1,0,1235.55
0,1,5,0,0,0,83.75
0,0,72,0,0,1,6697.2
0,0,57,0,1,1,4845.4
0,0,72,1,0,1,8312.75
1,1,1,1,1,0,94.0
1,1,1,1,1,0,79.95
1,1,8,1,1,0,820.5
1,1,3,1,1,0,210.3
0,1,47,0,1,0,2654.05
0,0,69,0,0,0,2134.3
0,1,38,0,1,0,717.3
0,1,26,0,0,0,518.3
0,1,14,1,1,0,1203.9
0,0,11,0,1,0,729.95
1,1,2,1,0,0,159.4
1,1,1,0,0,0,18.85
0,0,27,1,0,0,2681.15
0,1,8,0,0,0,335.4
0,0,23,0,0,0,1533.8
1,1,13,1,1,0,1358.85
0,0,60,1,0,1,6640.7
0,1,6,0,1,0,355.1
0,1,7,1,1,0,485.25
0,0,66,0,0,1,1673.8
0,0,72,0,0,1,6151.9
0,1,33,0,0,0,1665.2
0,0,23,0,0,0,486.2
0,0,59,0,0,1,5194.05
0,1,4,0,0,0,176.2
0,1,67,1,0,0,6373.1
0,0,4,0,0,1,116.95
0,0,72,1,0,1,8240.85
0,1,42,0,0,0,2727.8
0,1,26,1,1,0,2006.1
0,0,38,1,1,0,4428.6
0,0,24,0,1,0,1346.9
0,0,65,0,0,1,3857.1
0,0,67,0,0,0,4991.5
1,0,43,1,0,0,4830.25
0,1,24,1,1,0,2322.85
0,0,64,0,0,0,1601.2
0,1,40,0,0,0,2460.35
0,1,15,0,0,0,309.4
0,0,71,0,0,1,1654.6
0,1,27,1,1,0,1943.9
0,1,4,0,0,0,73.05
0,1,12,0,0,0,223.6
1,1,8,1,0,0,662.65
1,1,33,1,0,0,2656.5
0,0,52,0,0,1,1070.5
0,0,60,0,0,1,3483.45
0,1,33,0,1,0,1750.85
0,1,1,0,1,0,19.25
0,1,6,0,0,0,288.35
1,0,54,0,0,0,3715.65
1,1,24,0,0,0,933.3
0,0,35,0,0,1,739.35
0,0,72,0,0,1,5919.35
0,0,43,1,0,0,3882.3
0,0,43,0,1,0,1931.3
0,1,5,1,0,0,320.4
0,0,44,1,0,0,3990.75
1,1,12,1,1,0,950.2
0,0,53,1,1,0,5036.9
0,1,23,0,0,0,470.2
0,0,62,1,0,0,5757.2
0,0,27,0,0,1,581.85
0,1,15,0,0,0,631.4
0,0,69,0,0,1,1678.05
0,1,3,1,0,0,221.1
1,1,1,1,1,0,74.7
0,0,70,1,1,0,6838.6
0,1,15,1,1,0,1400.3
0,0,67,1,0,0,6689.0
0,0,64,1,0,1,7069.25
0,1,45,1,1,0,4730.9
1,1,4,1,1,0,268.35
0,0,40,0,0,0,2236.2
1,0,48,1,0,1,4627.85
1,1,40,1,0,0,4131.95
1,1,18,1,1,0,1639.3
0,1,8,0,1,0,446.8
0,0,70,0,0,1,6293.2
0,0,38,0,0,1,756.4
0,0,51,1,1,0,4554.85
1,1,15,1,0,0,1426.4
0,0,9,0,0,1,197.4
0,1,2,0,0,0,53.15
1,1,4,1,0,0,341.45
0,0,72,0,0,1,1790.8
0,0,48,1,0,1,4904.25
0,1,17,1,1,0,1207.0
0,0,71,0,0,1,6045.9
1,1,14,1,1,0,1178.4
0,1,1,0,0,0,19.1
0,0,11,0,0,0,237.7
0,0,72,0,0,1,4478.85
1,1,1,1,1,0,76.2
1,1,36,1,0,0,3457.9
0,1,27,1,0,0,2151.6
0,0,50,0,0,0,943.1
1,1,1,0,0,0,44.7
0,1,35,1,1,0,2848.45
1,1,7,1,1,0,620.35
0,0,53,0,0,0,990.45
0,0,72,0,0,1,6155.4
1,1,4,0,0,0,206.6
1,1,32,1,1,0,2447.95
0,1,25,0,0,0,461.3
0,1,37,1,1,0,3419.3
0,0,26,0,0,0,2083.1
0,1,35,1,0,0,3161.6
0,0,71,0,0,0,5012.1
0,0,28,0,0,0,1654.45
1,1,15,0,1,0,892.65
0,0,71,1,0,0,7953.25
0,0,70,0,0,1,5600.15
0,0,71,0,0,1,5705.05
0,0,62,1,0,0,5731.45
0,1,72,1,0,0,8061.5
0,1,14,0,0,0,824.85
0,0,70,0,0,1,5437.75
0,0,9,0,0,0,190.25
0,0,72,0,0,1,5661.7
0,0,63,1,0,1,6841.4
1,1,1,1,1,0,71.15
0,0,70,0,0,1,4872.35
0,0,72,0,0,1,6595.9
0,1,8,0,0,0,551.95
1,1,42,1,1,0,3541.35
1,1,18,1,0,0,1527.35
0,0,66,1,1,0,6273.4
0,1,10,1,1,0,786.3
0,0,25,0,0,0,970.55
0,1,45,1,0,0,4456.65
0,1,11,0,0,0,581.7
1,1,1,1,1,0,93.55
0,0,8,0,0,0,161.95
0,0,72,0,0,1,4804.75
0,0,61,0,1,0,4820.55
0,1,35,1,0,0,2835.9
0,0,69,0,0,1,1268.85
0,1,59,0,1,0,3005.8
0,0,52,0,0,0,928.4
0,1,20,0,0,0,1191.2
0,0,53,0,0,1,1048.45
0,1,3,0,0,0,92.5
0,1,13,1,1,0,931.75
1,1,1,1,0,0,79.35
0,0,54,0,0,1,1149.65
0,1,34,1,1,0,3190.25
0,0,35,0,0,0,700.45
0,1,10,0,0,0,252.75
1,1,18,1,0,0,1779.95
0,0,27,0,1,0,2212.55
1,1,1,0,1,0,40.2
0,1,31,0,0,0,2156.25
1,0,64,1,0,0,6254.2
0,1,10,1,1,0,720.45
0,1,34,0,1,0,1765.95
0,0,13,0,1,0,253.8
1,1,18,1,1,0,1612.75
1,1,1,0,0,0,29.7
1,1,26,1,1,0,2335.3
0,1,15,1,0,0,1242.2
1,1,11,0,1,0,608.0
0,0,70,0,1,1,5979.7
0,0,36,0,0,0,679.8
0,0,26,0,0,0,595.5
0,0,69,0,0,1,1356.7
0,1,1,0,0,0,51.2
1,1,8,1,0,0,551.35
0,0,52,0,0,1,4233.95
0,0,68,1,0,1,5375.15
0,1,62,1,0,0,6019.35
1,1,2,1,1,0,193.6
0,1,19,0,0,0,465.85
0,1,9,1,0,0,897.75
